Name,classification,Phylum,Class,Order,family,genus,species
FDZ081Wu02dereplicatedgenomesbin28,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,SZUA-35,CADEDH01,
FDZ081Wu02dereplicatedgenomesbin3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
FDZ081Wu02dereplicatedgenomesbin31,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,
FDZ081Wu02dereplicatedgenomesbin33,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536,UBA11873,
FDZ081Wu02dereplicatedgenomesbin35,Bacteria,Eisenbacteria,RBG-16-71-46,CAIMUX01,CAIMUX01,,
FDZ081Wu02dereplicatedgenomesbin37,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,LS-SOB,,
FDZ081Wu02dereplicatedgenomesbin38,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
FDZ081Wu02dereplicatedgenomesbin39,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,
FDZ081Wu02dereplicatedgenomesbin40,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,,,
FDZ081Wu02dereplicatedgenomesbin41,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
FDZ081Wu02dereplicatedgenomesbin42,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,,
FDZ081Wu02dereplicatedgenomesbin49,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA4421,
FDZ081Wu02dereplicatedgenomesbin5,Bacteria,Acidobacteriota,Thermoanaerobaculia,UBA5704,QQVD01,,
FDZ081Wu02dereplicatedgenomesbin50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
FDZ081Wu02dereplicatedgenomesbin54,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,SZUA-35,CADEDH01,
FDZ081Wu02dereplicatedgenomesbin57,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,
FDZ081Wu02dereplicatedgenomesbin58,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Psychrobiaceae,Psychrobium,
FDZ081Wu02dereplicatedgenomesbin62,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,
FDZ081Wu02dereplicatedgenomesbin63,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,F202Z8,
FDZ081Wu02dereplicatedgenomesbin64,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,UBA10347,UBA10347,
FDZ081Wu02dereplicatedgenomesbin65,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas,
FDZ081Wu02dereplicatedgenomesbin67,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
FDZ081Wu02dereplicatedgenomesbin76,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,
FDZ081Wu02dereplicatedgenomesbin77,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,
FDZ081Wu02dereplicatedgenomesbin79,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,
FDZ081Wu02dereplicatedgenomesbin80,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,NORP259,
FDZ081Wu02dereplicatedgenomesbin81,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,,
FDZ081Wu02dereplicatedgenomesbin83,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,
FDZ081Wu02dereplicatedgenomesbin93,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
FDZ081Wu1012dereplicatedgenomesbin117,Bacteria,Patescibacteria,ABY1,UBA2196,GWA2-42-15,,
FDZ081Wu1012dereplicatedgenomesbin119,Bacteria,Nitrospinota,,,,,
FDZ081Wu1012dereplicatedgenomesbin139,Bacteria,Omnitrophota,Omnitrophia,Omnitrophales,UBA2337,,
FDZ081Wu2628dereplicatedgenomesbin101,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
FDZ081Wu2628dereplicatedgenomesbin115,Bacteria,4484-113,4484-113,4484-113,JAFGCY01,,
FDZ081Wu2628dereplicatedgenomesbin136,Bacteria,Dependentiae,Babeliae,Babeliales,JAHIUU01,JAHIUU01,
FDZ081Wu2628dereplicatedgenomesbin28,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,J153,,
FDZ081Wu2628dereplicatedgenomesbin39,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Casp-alpha2,,
FDZ081Wu2628dereplicatedgenomesbin42,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ081Wu2628dereplicatedgenomesbin46,Bacteria,Patescibacteria,Gracilibacteria,Peribacterales,Peribacteraceae,UBA2170,
FDZ081Wu2628dereplicatedgenomesbin48,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JABISG01,
FDZ081Wu2628dereplicatedgenomesbin64,Bacteria,Patescibacteria,Paceibacteria,2-02-FULL-40-12,IGHO2-12-FULL-4,,
FDZ081Wu2628dereplicatedgenomesbin70,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,Staskawiczbacteraceae,JACPYG01,
FDZ081Wu2628dereplicatedgenomesbin72,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,DTSJ01,
FDZ081Wu2628dereplicatedgenomesbin76,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,SMXR01,,
FDZ081Wu68dereplicatedgenomesbin10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Casp-alpha2,Casp-alpha2,
FDZ081Wu68dereplicatedgenomesbin40,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA4421,
FDZ081Wu68dereplicatedgenomesbin42,Bacteria,Krumholzibacteriota,Krumholzibacteria,WVZY01,,,
FDZ081Wu68dereplicatedgenomesbin43,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ081Wu68dereplicatedgenomesbin44,Bacteria,Proteobacteria,Alphaproteobacteria,MPNO01,,,
FDZ081Wu68dereplicatedgenomesbin50,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,
FDZ081Wu68dereplicatedgenomesbin54,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,S012-113,
FDZ081Wu68dereplicatedgenomesbin58,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Roseivirga,
FDZ081Wu68dereplicatedgenomesbin6,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,,
FDZ081Wu68dereplicatedgenomesbin62,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Casp-alpha2,Casp-alpha2,
FDZ081Wu68dereplicatedgenomesbin63,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ081Wu68dereplicatedgenomesbin67,Bacteria,SAR324,SAR324,SAR324,,,
FDZ081Wu68dereplicatedgenomesbin9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,SMXJ01,
FDZ081YBaR02dereplicatedgenomesbin11,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,SMVS01,
FDZ081YBaR24dereplicatedgenomesbin146,Bacteria,Elusimicrobiota,Elusimicrobia,UBA1565,UBA1565,,
FDZ081YBaR24dereplicatedgenomesbin177,Bacteria,Nitrospirota,Nitrospiria,SBBL01,JAADHI01,DUAG01,
FDZ081YBaR24dereplicatedgenomesbin25,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
FDZ081YBaR24dereplicatedgenomesbin27,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,SZUA-36,,
FDZ081YBaR24dereplicatedgenomesbin28,Bacteria,Sumerlaeota,Sumerlaeia,,,,
FDZ081YBaR24dereplicatedgenomesbin7,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ081YBaR2830dereplicatedgenomesbin23,Bacteria,Planctomycetota,B129-G9,,,,
FDZ081YBaR2830dereplicatedgenomesbin40,Bacteria,Proteobacteria,Gammaproteobacteria,UBA4486,UBA4486,SMWN01,
FDZ081YBaR3234dereplicatedgenomesbin1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,Brachybacterium,
FDZ081YBaR3234dereplicatedgenomesbin2,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Janibacter,
FDZ081YBaR46dereplicatedgenomesbin14,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA2168,
FDZ081YBaR46dereplicatedgenomesbin3,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,,
FDZ081YBaR46dereplicatedgenomesbin9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,SMXR01,SMXR01,
FDZ081YBaR68dereplicatedgenomesbin37,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ081YBaR68dereplicatedgenomesbin7,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ081YWG02dereplicatedgenomesbin52,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,,,
FDZ081YWG2628dereplicatedgenomesbin146,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,UBA7328,
FDZ081YWG2628dereplicatedgenomesbin164,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,UphvI-Ar2,
FDZ081YWG2628dereplicatedgenomesbin177,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,,,
FDZ081YWG2628dereplicatedgenomesbin6,Bacteria,Omnitrophota,Omnitrophia,Omnitrophales,UBA2337,,
FDZ081YWG68dereplicatedgenomesbin2,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,BMS3ABIN03,
FDZ081YWG68dereplicatedgenomesbin23,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pukyongia,
FDZ081YWG68dereplicatedgenomesbin28,Bacteria,SAR324,SAR324,SAR324,,,
FDZ081YWG68dereplicatedgenomesbin3,Bacteria,Proteobacteria,Gammaproteobacteria,HK1,HK1,JAABYT01,
FDZ081YWG68dereplicatedgenomesbin31,Bacteria,Planctomycetota,JACQVX01,,,,
FDZ081YWG68dereplicatedgenomesbin34,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,SZUA-36,,
FDZ081YWG68dereplicatedgenomesbin37,Bacteria,Proteobacteria,Alphaproteobacteria,UBA8366,JADFVY01,JADFVY01,
FDZ081YWG68dereplicatedgenomesbin40,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,SHLN01,,
FDZ081YWG68dereplicatedgenomesbin5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
FDZ081YWG68dereplicatedgenomesbin7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,,
FDZ081YWG68dereplicatedgenomesbin8,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,SMWC01,
usergenome,classification,,,,,,
FDZ033YBk02dereplicatedgenomesbin59,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,JACAEJ01,,
FDZ033YG24dereplicatedgenomesbin76,Archaea,Aenigmatarchaeota,Aenigmatarchaeia,CG10238-14,SCSR01,JABABT01,
FDZ033YG24dereplicatedgenomesbin77,Archaea,Asgardarchaeota,Heimdallarchaeia,UBA460,Kariarchaeaceae,LC-2,
FDZ03856dereplicatedgenomesbin52,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10107,UBA10107,
FDZ043RG1618dereplicatedgenomesbin51,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA525,UBA525,
FDZ044RBk1012dereplicatedgenomesbin91,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,ARS49,CABMGU01,
FDZ044RBk46dereplicatedgenomesbin70,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGWAF01,,
FDZ046Be1618dereplicatedgenomesbin8,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,DRGT01,
FDZ050RBk1618dereplicatedgenomesbin119,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,21-14-0-10-32-9,,
FDZ050RBk2830dereplicatedgenomesbin82,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,Iainarchaeaceae,UBA493,
FDZ051Be1214dereplicatedgenomesbin43,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGVZT01,JAFCGF01,
FDZ051Be1214dereplicatedgenomesbin50,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,WJKL01,,
FDZ052G68dereplicatedgenomesbin112,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GCA-2686295,GCA-2686295,
FDZ052G68dereplicatedgenomesbin21,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA525,,
FDZ053RBk1012dereplicatedgenomesbin21,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,B3-WOES,B3-WOES,
FDZ053RBk1012dereplicatedgenomesbin55,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JACPIF01,,
FDZ053RBk1214dereplicatedgenomesbin8,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,GCA-2688925,
FDZ053RBk1618dereplicatedgenomesbin80,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA12501,,
FDZ054Be1416dereplicatedgenomesbin3,Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,,
FDZ054Be2022dereplicatedgenomesbin24,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JACPJP01,
FDZ054Be2224dereplicatedgenomesbin46,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,BS150m-G66,
FDZ054Be3032dereplicatedgenomesbin6,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,DRGT01,DRGT01 sp016838795
FDZ054Be3234dereplicatedgenomesbin18,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,GW2011-AR1,ARS1285,
FDZ054RG2830dereplicatedgenomesbin15,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,,
FDZ054RG46dereplicatedgenomesbin61,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,UBA12030,,
FDZ058Be02dereplicatedgenomesbin114,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,,
FDZ058Be1820dereplicatedgenomesbin72,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,CSP1-1,
FDZ060GBeBe1416dereplicatedgenomesbin55,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,CADDZS01,,
FDZ060GBeBe1820dereplicatedgenomesbin19,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,,
FDZ060GBeBe1820dereplicatedgenomesbin53,Archaea,Micrarchaeota,Micrarchaeia,CABMEP01,CABMEP01,,
FDZ060HbY1416dereplicatedgenomesbin10,Archaea,Asgardarchaeota,Lokiarchaeia,CR-4,SOKP01,SOKP01,
FDZ060HbY1416dereplicatedgenomesbin95,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,BS150m-G66,
FDZ060HbY2426dereplicatedgenomesbin17,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGWAF01,,
FDZ060HbY2830dereplicatedgenomesbin3,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA11576,,
FDZ061WW1012dereplicatedgenomesbin82,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GCA-2686295,GCA-2686295,
FDZ061WW2224dereplicatedgenomesbin24,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus,
FDZ061WW2426dereplicatedgenomesbin10,Archaea,Nanoarchaeota,Nanoarchaeia,B33-G15,JAFCGN01,,
FDZ061WW2426dereplicatedgenomesbin82,Archaea,Asgardarchaeota,Heimdallarchaeia,UBA460,Kariarchaeaceae,LC-2,
FDZ061WW2426dereplicatedgenomesbin96,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,GCA-2688035,JAFCCL01,
FDZ061WW2628dereplicatedgenomesbin98,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,B3-WOES,B3-WOES,
FDZ061WW2830dereplicatedgenomesbin44,Archaea,Micrarchaeota,Micrarchaeia,CABMEP01,CABMEP01,,
FDZ061WW3032dereplicatedgenomesbin14,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,,
FDZ061WW3234dereplicatedgenomesbin42,Archaea,Asgardarchaeota,Heimdallarchaeia,UBA460,Kariarchaeaceae,,
FDZ061WW68dereplicatedgenomesbin1,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,,
FDZ061WW810dereplicatedgenomesbin19,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,,
FDZ061WW810dereplicatedgenomesbin32,Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,,
FDZ061WW810dereplicatedgenomesbin46,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,GCA-2686855,
FDZ062GYBe1012dereplicatedgenomesbin21,Archaea,Nanoarchaeota,Nanoarchaeia,SCGC-AAA011-G17,JACPIM01,,
FDZ062GYBe810dereplicatedgenomesbin28,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,ARS49,1-14-0-10-37-12,
FDZ062GYBk46dereplicatedgenomesbin82,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,,
FDZ062RRR1012dereplicatedgenomesbin5,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,WJIZ01,WJIZ01,
FDZ062RRR1416dereplicatedgenomesbin17,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,DRGT01,
FDZ062RRR1820dereplicatedgenomesbin6,Archaea,Nanoarchaeota,Nanoarchaeia,SCGC-AAA011-G17,JACPIM01,,
FDZ062RRR46dereplicatedgenomesbin20,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,UBA12030,,
FDZ062WuWW3032dereplicatedgenomesbin2,Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,BS750m-G81,
FDZ062WuWW68dereplicatedgenomesbin30,Archaea,Thermoplasmatota,Thermoplasmata,,,,
FDZ062WuYW02dereplicatedgenomesbin82,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGWAF01,,
FDZ064BaGW1214dereplicatedgenomesbin21,Archaea,Nanoarchaeota,Nanoarchaeia,SCGC-AAA011-G17,GCA-2688095,,
FDZ064GR1214dereplicatedgenomesbin13,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10107,,
FDZ064RWG46dereplicatedgenomesbin19,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,UBA12030,,
FDZ064RWG68dereplicatedgenomesbin10,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,UBA12030,,
FDZ064YGR810dereplicatedgenomesbin142,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,WJKL01,,
FDZ064YGR810dereplicatedgenomesbin56,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,WJKL01,JAAOYC01,
FDZ066ww24dereplicatedgenomesbin69,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,GCA-2688775,
FDZ069GBeBe2830dereplicatedgenomesbin33,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JACPJP01,
FDZ069GBeBe2830dereplicatedgenomesbin46,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,UBA12030,,
FDZ069GRR2022dereplicatedgenomesbin48,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus,
FDZ069R368dereplicatedgenomesbin6,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JAGVXV01,
FDZ069R3810dereplicatedgenomesbin23,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,UBA492,
FDZ069RGY2426dereplicatedgenomesbin14,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,DRGT01,DRGT01 sp016838795
FDZ069WuWW1618dereplicatedgenomesbin46,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JACPJP01,
FDZ069WuWuWu810dereplicatedgenomesbin63,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,CSP1-1,
FDZ070GBeBe1618dereplicatedgenomesbin54,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,,
FDZ070GBeBe2224dereplicatedgenomesbin21,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,UBA12030,,
FDZ070GBkY1012dereplicatedgenomesbin130,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,Iainarchaeaceae,UBA493,
FDZ070GBkY1416dereplicatedgenomesbin22,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,,
FDZ070GBkY1618dereplicatedgenomesbin38,Archaea,Nanoarchaeota,Nanoarchaeia,SCGC-AAA011-G17,JACPIM01,,
FDZ070GBkY1618dereplicatedgenomesbin52,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JACPJP01,
FDZ070GBkY24dereplicatedgenomesbin94,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,GCA-2686855,
FDZ070GBkY2022dereplicatedgenomesbin64,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JABMPP01,,
FDZ070GBkY2426dereplicatedgenomesbin17,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGVYU01,,
FDZ070GBkY2426dereplicatedgenomesbin53,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,,
FDZ070GBkY2426dereplicatedgenomesbin82,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,GCA-2686855,
FDZ070GBkY2628dereplicatedgenomesbin115,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JACQNA01,,
FDZ070GBkY46dereplicatedgenomesbin51,Archaea,Asgardarchaeota,Heimdallarchaeia,UBA460,Kariarchaeaceae,,
FDZ070RYBk1416dereplicatedgenomesbin90,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGWAF01,,
FDZ070RYBk2224dereplicatedgenomesbin48,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGWAF01,,
FDZ070WuBeBe1416dereplicatedgenomesbin102,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,B3-WOES,B3-WOES,
FDZ070WuBeBe1416dereplicatedgenomesbin67,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAFGUC01,,
FDZ070WuBeBe2023dereplicatedgenomesbin49,Archaea,Micrarchaeota,Micrarchaeia,CABMEP01,CABMEP01,,
FDZ070WuRG1214dereplicatedgenomesbin79,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GCA-2686295,GCA-2686295,
FDZ070WuRG68dereplicatedgenomesbin47,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,BS150m-G66,
FDZ070WuWW1214dereplicatedgenomesbin109,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,UBA492,
FDZ070WuWW68dereplicatedgenomesbin82,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GCA-2686295,,
FDZ071BUG24dereplicatedgenomesbin18,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JAGVXV01,
FDZ071BUG24dereplicatedgenomesbin94,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,WJKL01,,
FDZ071BUG46dereplicatedgenomesbin11,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,UBA57,,
FDZ071RRG1012dereplicatedgenomesbin52,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JACPJP01,
FDZ071WGBa1820dereplicatedgenomesbin86,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,WJKV01,,
FDZ071WGBa24dereplicatedgenomesbin63,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGWAF01,,
FDZ072GBeBe46dereplicatedgenomesbin66,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,JACEMX01,
FDZ072GRR242626dereplicatedgenomesbin2,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus,
FDZ072RRR1012dereplicatedgenomesbin44,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JAGWAF01,,
FDZ072WuWY24dereplicatedgenomesbin146,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,JACQSR01,,
FDZ074GRR68dereplicatedgenomesbin50,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA11576,,
FDZ074GRW2426dereplicatedgenomesbin5,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus sp001543015
FDZ074WuRG2224dereplicatedgenomesbin36,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,UBA492,
FDZ074WuRG68dereplicatedgenomesbin34,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,UBA57,,
FDZ074WuWW2022dereplicatedgenomesbin28,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,JAEHKU01,JAEHKU01 sp016838825
FDZ074WuYW02dereplicatedgenomesbin32,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,UBA10216,,
FDZ074WuYW1012dereplicatedgenomesbin29,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,GCA-2686855,
FDZ074WuYW1012dereplicatedgenomesbin84,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011-AR4,JACOZO01,
FDZ076BkWG02dereplicatedgenomesbin28,Archaea,Micrarchaeota,Micrarchaeia,CABMEP01,CABMEP01,,
FDZ076BkWG02dereplicatedgenomesbin59,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,,
